Timestamp,Open,High,Low,Close,Volume
1541414640.0,6406.1,6406.1,6406.09,6406.1,5.02380379
1541414700.0,6406.1,6406.1,6406.1,6406.1,0.547325
1541414760.0,6406.1,6406.1,6406.1,6406.1,0.0
1541414820.0,6406.1,6406.1,6406.1,6406.1,0.0
1541414880.0,6406.09,6406.09,6406.09,6406.09,1.0028
1541414940.0,6406.1,6408.64,6406.1,6408.64,9.99404749
1541415000.0,6408.27,6408.27,6408.27,6408.27,0.16155159
1541415060.0,6407.53,6407.53,6407.53,6407.53,0.03901649
1541415120.0,6407.53,6407.53,6407.53,6407.53,0.0
1541415180.0,6407.52,6407.52,6407.52,6407.52,0.046827
1541415240.0,6406.1,6406.1,6406.09,6406.09,0.06841066
1541415300.0,6406.09,6406.1,6406.09,6406.1,2.15067866
1541415360.0,6406.09,6406.1,6406.09,6406.1,0.034
1541415420.0,6407.69,6407.69,6407.69,6407.69,2.0371712
1541415480.0,6406.1,6406.1,6406.09,6406.09,1.05055318
1541415540.0,6406.1,6406.1,6406.1,6406.1,0.00147827
1541415600.0,6406.09,6406.09,6406.09,6406.09,0.015
1541415660.0,6406.09,6406.09,6406.09,6406.09,0.0
1541415720.0,6406.09,6406.09,6406.09,6406.09,0.01570456
1541415780.0,6406.1,6406.1,6406.1,6406.1,0.019729
1541415840.0,6406.1,6406.1,6406.1,6406.1,0.0
1541415900.0,6406.1,6406.1,6406.1,6406.1,0.0
1541415960.0,6406.1,6406.1,6406.1,6406.1,0.0
1541416020.0,6406.1,6406.1,6406.1,6406.1,0.0
1541416080.0,6407.7,6408.76,6407.7,6408.76,0.17812759
1541416140.0,6409.82,6409.83,6409.82,6409.83,0.15971943
1541416200.0,6409.83,6412.0,6409.83,6410.5,7.11922554
1541416260.0,6412.0,6412.0,6410.49,6410.49,0.05036221
1541416320.0,6410.49,6410.49,6410.49,6410.49,0.08334581
1541416380.0,6410.49,6410.49,6410.49,6410.49,0.0
1541416440.0,6410.5,6410.5,6410.5,6410.5,0.03402
1541416500.0,6410.49,6411.99,6410.49,6411.99,0.0090968
1541416560.0,6411.99,6411.99,6411.98,6411.99,0.32651144
1541416620.0,6411.99,6411.99,6411.99,6411.99,0.0
1541416680.0,6411.99,6411.99,6411.98,6411.98,0.84767993
1541416740.0,6411.99,6411.99,6411.99,6411.99,0.009
1541416800.0,6411.98,6411.99,6411.98,6411.98,0.30488842
1541416860.0,6411.98,6411.98,6411.98,6411.98,0.0
1541416920.0,6411.98,6411.98,6411.98,6411.98,0.0
1541416980.0,6411.98,6411.99,6411.98,6411.98,0.155
1541417040.0,6411.98,6411.98,6411.98,6411.98,0.0075
1541417100.0,6411.98,6411.98,6411.98,6411.98,0.0
1541417160.0,6411.98,6411.98,6411.98,6411.98,0.0
1541417220.0,6411.98,6411.98,6411.98,6411.98,0.0
1541417280.0,6411.98,6411.98,6411.98,6411.98,0.0
1541417340.0,6411.98,6411.98,6411.98,6411.98,0.0
1541417400.0,6411.98,6411.98,6411.98,6411.98,0.0
1541417460.0,6411.98,6411.98,6411.98,6411.98,0.52716904
1541417520.0,6411.98,6411.99,6411.98,6411.99,0.02696522
1541417580.0,6411.99,6411.99,6411.99,6411.99,0.10141157
1541417640.0,6411.98,6411.98,6411.98,6411.98,0.30812549
1541417700.0,6411.99,6411.99,6411.99,6411.99,0.011266
1541417760.0,6411.99,6411.99,6411.99,6411.99,0.0
1541417820.0,6411.98,6412.0,6411.98,6412.0,11.68800337
1541417880.0,6411.98,6413.24,6411.98,6413.24,14.46192208
1541417940.0,6413.23,6413.23,6413.23,6413.23,0.03898192
1541418000.0,6412.01,6413.24,6412.01,6412.01,0.06236279
1541418060.0,6412.01,6413.23,6412.0,6412.01,0.29472299
1541418120.0,6412.01,6413.21,6411.97,6411.97,0.21998662
1541418180.0,6413.19,6413.2,6413.19,6413.2,0.07138872
1541418240.0,6413.2,6413.2,6413.2,6413.2,0.03901858
1541418300.0,6414.0,6415.0,6413.09,6413.09,9.13913139
1541418360.0,6413.09,6413.09,6413.09,6413.09,1.39480983
1541418420.0,6413.09,6414.17,6413.09,6413.1,1.30112269
1541418480.0,6413.1,6414.18,6413.09,6414.18,0.20007993
1541418540.0,6414.18,6415.0,6413.65,6414.99,0.72154878
1541418600.0,6414.99,6415.0,6414.32,6415.0,5.34054008
1541418660.0,6414.33,6415.0,6413.65,6415.0,0.75242036
1541418720.0,6415.0,6415.0,6413.66,6413.66,10.67570178
1541418780.0,6413.66,6415.0,6413.66,6415.0,0.01654567
1541418840.0,6415.0,6415.0,6413.66,6413.66,1.0015
1541418900.0,6415.0,6415.0,6413.66,6413.67,1.18399531
1541418960.0,6413.67,6413.67,6411.96,6411.96,0.22396797
1541419020.0,6411.29,6411.95,6411.29,6411.95,0.03899839
1541419080.0,6411.92,6411.92,6411.92,6411.92,0.04348976
1541419140.0,6411.92,6411.92,6411.92,6411.92,0.0
1541419200.0,6411.92,6411.92,6411.92,6411.92,0.07511291
1541419260.0,6411.29,6411.93,6411.28,6411.28,0.84332286
1541419320.0,6411.86,6411.86,6411.86,6411.86,0.00295546
1541419380.0,6411.86,6411.86,6411.86,6411.86,0.03603448
1541419440.0,6411.29,6411.85,6411.29,6411.84,0.45160298
1541419500.0,6411.83,6411.84,6411.83,6411.84,0.04649026
1541419560.0,6411.83,6411.83,6411.83,6411.83,0.51233248
1541419620.0,6411.83,6411.83,6411.83,6411.83,0.0
1541419680.0,6411.83,6411.83,6411.83,6411.83,0.06651338
1541419740.0,6411.97,6411.97,6411.97,6411.97,0.01587224
1541419800.0,6411.83,6411.93,6411.83,6411.93,0.32821051
1541419860.0,6411.93,6411.93,6411.93,6411.93,0.0
1541419920.0,6411.93,6411.93,6411.93,6411.93,0.0
1541419980.0,6411.94,6411.94,6411.94,6411.94,0.0235
1541420040.0,6411.94,6411.94,6411.94,6411.94,0.0
1541420100.0,6411.83,6411.83,6411.83,6411.83,0.24673531
1541420160.0,6411.83,6411.83,6411.83,6411.83,0.0
1541420220.0,6411.83,6411.83,6411.83,6411.83,0.0
1541420280.0,6411.83,6411.83,6411.83,6411.83,0.0
1541420340.0,6411.97,6411.97,6411.97,6411.97,0.1
1541420400.0,6411.97,6411.97,6411.83,6411.88,0.22934336
1541420460.0,6411.96,6411.96,6411.96,6411.96,0.03898964
1541420520.0,6411.68,6411.68,6411.67,6411.67,0.69673028
1541420580.0,6411.67,6411.67,6411.67,6411.67,0.84890727
1541420640.0,6411.67,6411.67,6411.67,6411.67,3.12094291
1541420700.0,6411.66,6411.66,6411.66,6411.66,0.03899146
1541420760.0,6411.67,6411.67,6410.94,6410.94,0.48932488
1541420820.0,6411.67,6411.67,6410.94,6410.94,0.4164319
1541420880.0,6410.94,6410.94,6410.93,6410.93,0.2061
1541420940.0,6410.93,6411.0,6410.93,6410.93,0.55039222
1541421000.0,6410.93,6410.94,6410.93,6410.94,0.04367525
1541421060.0,6411.0,6411.0,6411.0,6411.0,1.32425674
1541421120.0,6411.0,6411.0,6411.0,6411.0,0.014784
1541421180.0,6411.01,6411.01,6411.01,6411.01,0.1
1541421240.0,6411.01,6411.66,6411.01,6411.66,0.00983324
1541421300.0,6411.66,6411.66,6411.66,6411.66,0.01666578
1541421360.0,6411.66,6411.66,6411.66,6411.66,0.0
1541421420.0,6411.02,6411.66,6411.02,6411.66,0.07981277
1541421480.0,6411.66,6411.66,6411.66,6411.66,0.0
1541421540.0,6411.66,6411.66,6411.66,6411.66,0.1138036
1541421600.0,6411.66,6411.66,6411.66,6411.66,0.0
1541421660.0,6411.05,6411.66,6411.01,6411.65,0.30710474
1541421720.0,6411.65,6411.65,6411.65,6411.65,0.0
1541421780.0,6411.02,6411.02,6411.02,6411.02,0.01478079
1541421840.0,6411.02,6411.66,6411.02,6411.66,0.0671997
1541421900.0,6411.66,6411.66,6411.66,6411.66,0.0
1541421960.0,6411.66,6411.66,6411.66,6411.66,0.0
1541422020.0,6411.02,6411.65,6411.01,6411.65,2.52518648
1541422080.0,6411.65,6411.65,6411.65,6411.65,0.0
1541422140.0,6411.65,6411.65,6411.65,6411.65,0.0
1541422200.0,6411.65,6411.65,6411.65,6411.65,0.002
1541422260.0,6411.65,6411.65,6411.01,6411.01,0.09172532
1541422320.0,6411.01,6411.01,6411.01,6411.01,0.03950905
1541422380.0,6411.41,6411.41,6411.41,6411.41,0.014083
1541422440.0,6411.6,6411.6,6411.6,6411.6,0.002575
1541422500.0,6411.6,6411.6,6411.6,6411.6,0.497425
1541422560.0,6411.6,6411.6,6411.6,6411.6,0.0
1541422620.0,6411.66,6412.34,6411.65,6411.65,0.27497005
1541422680.0,6411.42,6411.42,6411.42,6411.42,0.02963659
1541422740.0,6411.65,6411.96,6411.01,6411.96,0.1846819
1541422800.0,6411.95,6411.96,6411.95,6411.96,0.08694658
1541422860.0,6411.02,6411.96,6411.02,6411.02,0.05235428
1541422920.0,6411.86,6411.86,6411.86,6411.86,0.04667132
1541422980.0,6411.86,6411.86,6411.86,6411.86,0.0
1541423040.0,6411.02,6411.95,6407.16,6407.16,2.53290251
1541423100.0,6408.88,6409.12,6408.63,6408.63,3.00991668
1541423160.0,6408.63,6408.63,6408.63,6408.63,10.0105
1541423220.0,6406.81,6407.14,6406.81,6407.14,0.78702747
1541423280.0,6406.85,6407.15,6406.85,6407.15,0.023391
1541423340.0,6406.85,6406.85,6406.85,6406.85,1.3419335
1541423400.0,6406.85,6407.15,6406.85,6407.15,0.22694572
1541423460.0,6406.85,6407.15,6406.81,6406.81,1.35292202
1541423520.0,6406.85,6406.85,6404.8,6404.8,0.034026
1541423580.0,6406.57,6407.15,6406.57,6407.15,3.872155
1541423640.0,6407.15,6407.15,6407.15,6407.15,0.0
1541423700.0,6407.15,6407.15,6407.15,6407.15,0.039019
1541423760.0,6406.62,6406.62,6406.62,6406.62,0.02708085
1541423820.0,6406.62,6407.15,6406.62,6407.15,3.04781364
1541423880.0,6406.61,6406.61,6406.61,6406.61,1.0958
1541423940.0,6406.61,6406.61,6406.61,6406.61,0.0
1541424000.0,6403.68,6403.68,6403.62,6403.62,0.088008
1541424060.0,6403.62,6403.62,6402.57,6402.57,0.77179758
1541424120.0,6402.57,6403.61,6402.57,6403.61,0.06112888
1541424180.0,6402.57,6402.57,6402.57,6402.57,1.71288655
1541424240.0,6402.57,6403.08,6400.0,6400.0,9.25854359
1541424300.0,6399.99,6399.99,6399.29,6399.46,4.03856256
1541424360.0,6399.46,6399.99,6399.46,6399.46,0.74538256
1541424420.0,6399.46,6399.46,6399.46,6399.46,0.0
1541424480.0,6399.46,6399.46,6399.46,6399.46,0.0
1541424540.0,6400.0,6400.0,6400.0,6400.0,0.0048
1541424600.0,6400.0,6400.0,6400.0,6400.0,0.83973246
1541424660.0,6400.0,6400.0,6400.0,6400.0,0.31
1541424720.0,6399.47,6400.0,6399.47,6400.0,1.0619384
1541424780.0,6399.99,6400.0,6399.99,6400.0,0.37309056
1541424840.0,6399.48,6399.48,6399.47,6399.47,1.30801419
1541424900.0,6399.48,6399.48,6399.48,6399.48,5.55280606
1541424960.0,6399.48,6399.48,6399.48,6399.48,4.22387655
1541425020.0,6399.48,6399.48,6399.48,6399.48,3.92359049
1541425080.0,6399.48,6399.48,6399.48,6399.48,2.7696592
1541425140.0,6399.48,6399.48,6399.48,6399.48,0.1968
1541425200.0,6399.48,6399.48,6399.47,6399.47,1.6316527
1541425260.0,6399.48,6399.48,6399.48,6399.48,0.361168
1541425320.0,6399.48,6401.33,6399.48,6401.33,13.33091284
1541425380.0,6401.32,6402.05,6399.68,6402.05,10.14481863
1541425440.0,6402.05,6402.68,6402.0,6402.68,2.87037817
1541425500.0,6403.79,6404.2,6402.65,6404.2,1.66063558
1541425560.0,6404.19,6404.2,6402.54,6402.54,6.75704234
1541425620.0,6400.41,6402.6,6400.4,6402.6,1.12370815
1541425680.0,6402.72,6402.72,6402.72,6402.72,0.060299
1541425740.0,6402.72,6402.72,6400.46,6400.46,2.660244
1541425800.0,6400.45,6400.45,6400.4,6400.4,0.25505965
1541425860.0,6400.42,6402.08,6400.42,6402.08,0.10759728
1541425920.0,6402.08,6402.08,6402.08,6402.08,0.0
1541425980.0,6401.2,6401.2,6397.21,6397.21,4.02113917
1541426040.0,6398.0,6399.24,6398.0,6399.23,2.55751413
1541426100.0,6397.22,6397.22,6386.21,6388.71,33.66136201
1541426160.0,6388.72,6389.84,6388.71,6389.84,2.23312749
1541426220.0,6389.84,6392.05,6389.83,6392.05,8.39914232
1541426280.0,6389.85,6389.85,6389.27,6389.27,0.30892029
1541426340.0,6389.27,6389.27,6389.27,6389.27,0.05596885
1541426400.0,6389.27,6391.63,6387.61,6387.61,6.29105315
1541426460.0,6387.61,6387.61,6387.58,6387.58,0.01650233
1541426520.0,6387.58,6387.68,6387.58,6387.68,2.00664628
1541426580.0,6391.06,6393.23,6391.05,6392.22,1.29863113
1541426640.0,6392.79,6393.02,6392.79,6392.8,2.48696617
1541426700.0,6394.83,6398.0,6394.83,6398.0,0.87
1541426760.0,6398.03,6398.03,6398.03,6398.03,2.0
1541426820.0,6398.01,6400.42,6398.0,6398.0,4.25210007
1541426880.0,6398.0,6398.0,6398.0,6398.0,2.00000001
1541426940.0,6398.0,6398.0,6397.03,6397.03,1.01199981
1541427000.0,6397.03,6400.19,6397.03,6400.19,0.72273217
1541427060.0,6398.38,6398.38,6398.38,6398.38,1.00000002
1541427120.0,6398.38,6398.38,6398.38,6398.38,0.0
1541427180.0,6399.0,6400.36,6399.0,6400.36,0.08670838
1541427240.0,6398.38,6400.85,6398.38,6400.41,0.86081201
1541427300.0,6398.38,6398.38,6398.38,6398.38,0.35786764
1541427360.0,6398.38,6398.38,6397.03,6397.03,1.58818281
1541427420.0,6396.01,6396.01,6396.01,6396.01,0.33479998
1541427480.0,6396.01,6397.03,6396.01,6396.01,1.8639717
1541427540.0,6396.01,6396.01,6396.0,6396.0,0.072858
1541427600.0,6396.0,6396.0,6395.36,6395.36,0.49132934
1541427660.0,6395.36,6396.01,6395.36,6395.4,4.70801864
1541427720.0,6395.4,6395.4,6395.36,6395.36,2.84991002
1541427780.0,6396.0,6397.03,6396.0,6397.03,4.32035205
1541427840.0,6397.03,6397.03,6397.03,6397.03,0.0
1541427900.0,6397.03,6398.56,6397.03,6398.56,0.80575721
1541427960.0,6400.0,6400.0,6400.0,6400.0,0.28906234
1541428020.0,6400.0,6400.16,6400.0,6400.16,0.17040467
1541428080.0,6400.16,6400.16,6400.16,6400.16,0.010864
1541428140.0,6400.16,6401.75,6400.16,6401.75,0.034949
1541428200.0,6400.19,6400.19,6400.19,6400.19,0.10010022
1541428260.0,6400.19,6400.19,6400.19,6400.19,0.0
1541428320.0,6400.28,6400.28,6400.23,6400.23,0.856876
1541428380.0,6401.62,6401.75,6401.62,6401.75,0.052409
1541428440.0,6401.75,6401.76,6400.28,6400.3,1.84006628
1541428500.0,6400.3,6400.3,6400.3,6400.3,0.25231991
1541428560.0,6399.66,6399.66,6399.62,6399.62,0.60404523
1541428620.0,6399.62,6399.62,6399.62,6399.62,0.0
1541428680.0,6399.62,6399.62,6399.62,6399.62,0.0
1541428740.0,6399.62,6399.62,6399.62,6399.62,0.0
1541428800.0,6399.75,6401.75,6399.72,6401.75,0.07286657
1541428860.0,6401.75,6401.75,6401.75,6401.75,0.0
1541428920.0,6401.75,6401.75,6401.75,6401.75,0.0
1541428980.0,6401.75,6401.75,6401.75,6401.75,0.0
1541429040.0,6401.75,6401.75,6401.75,6401.75,0.0523775
1541429100.0,6399.88,6399.88,6399.62,6399.62,2.0
1541429160.0,6399.67,6401.74,6399.67,6401.74,0.02964025
1541429220.0,6401.74,6401.75,6401.74,6401.75,0.01732492
1541429280.0,6401.75,6401.75,6401.75,6401.75,0.325809
1541429340.0,6401.75,6401.75,6401.75,6401.75,0.04344
1541429400.0,6399.63,6399.63,6399.62,6399.62,1.01661165
1541429460.0,6399.62,6399.62,6399.62,6399.62,0.0
1541429520.0,6401.74,6401.75,6401.74,6401.75,0.37609938
1541429580.0,6401.75,6401.75,6401.75,6401.75,0.01993642
1541429640.0,6401.75,6401.75,6399.63,6399.63,6.006965
1541429700.0,6399.63,6399.63,6399.63,6399.63,0.03082182
1541429760.0,6399.69,6399.69,6399.57,6399.57,1.39727887
1541429820.0,6399.57,6399.8,6396.76,6396.76,1.007497
1541429880.0,6399.8,6399.8,6399.8,6399.8,0.00542
1541429940.0,6397.85,6397.85,6396.76,6396.76,4.0728
1541430000.0,6396.76,6396.76,6396.76,6396.76,0.004
1541430060.0,6396.76,6396.76,6396.76,6396.76,0.0
1541430120.0,6396.76,6398.88,6396.76,6396.83,3.00308686
1541430180.0,6396.76,6399.15,6395.7,6395.7,1.57238621
1541430240.0,6395.54,6398.35,6395.53,6398.35,3.07487356
1541430300.0,6395.63,6399.39,6395.63,6397.21,5.04534427
1541430360.0,6396.36,6397.2,6396.36,6397.2,0.13906628
1541430420.0,6397.2,6397.2,6397.2,6397.2,0.196498
1541430480.0,6397.2,6397.21,6397.2,6397.2,0.30186841
1541430540.0,6397.2,6406.54,6397.2,6397.2,2.05416273
1541430600.0,6398.79,6402.84,6398.79,6402.84,0.16287278
1541430660.0,6397.67,6397.67,6395.5,6397.64,7.31199
1541430720.0,6402.84,6402.84,6397.74,6397.74,0.26712276
1541430780.0,6397.74,6402.84,6397.7,6402.83,0.40177143
1541430840.0,6402.1,6402.12,6402.1,6402.11,0.46514785
1541430900.0,6402.11,6402.11,6402.11,6402.11,0.001
1541430960.0,6402.13,6402.84,6402.11,6402.11,1.2648117
1541431020.0,6402.11,6402.12,6402.11,6402.12,0.08387763
1541431080.0,6396.38,6403.92,6396.38,6396.5,0.97240754
1541431140.0,6396.5,6399.6,6396.5,6399.6,3.36411541
1541431200.0,6399.59,6401.92,6399.54,6400.35,1.73924118
1541431260.0,6399.6,6400.67,6399.6,6400.67,0.1158382
1541431320.0,6399.6,6399.61,6398.75,6398.75,3.56548957
1541431380.0,6399.53,6399.54,6398.75,6399.54,4.85633152
1541431440.0,6398.76,6399.54,6398.75,6399.54,2.27915413
1541431500.0,6399.53,6399.54,6396.86,6396.86,0.09102415
1541431560.0,6399.53,6399.54,6399.53,6399.54,0.63476611
1541431620.0,6399.54,6399.55,6399.54,6399.54,2.38695789
1541431680.0,6398.54,6399.54,6398.54,6399.54,0.28363229
1541431740.0,6398.53,6399.53,6396.71,6396.71,3.02608108
1541431800.0,6396.7,6396.71,6396.7,6396.7,0.170758
1541431860.0,6396.7,6396.7,6396.7,6396.7,0.0
1541431920.0,6396.71,6396.71,6396.71,6396.71,0.00455708
1541431980.0,6396.71,6396.71,6396.71,6396.71,0.09227192
1541432040.0,6397.06,6397.07,6397.06,6397.07,0.14924048
1541432100.0,6397.07,6397.07,6397.06,6397.07,5.32286124
1541432160.0,6397.06,6399.6,6396.72,6398.67,11.04516838
1541432220.0,6399.59,6399.59,6398.67,6398.67,0.31806608
1541432280.0,6399.9,6399.9,6399.9,6399.9,0.010199
1541432340.0,6399.9,6399.9,6399.9,6399.9,0.0
1541432400.0,6399.59,6399.59,6399.58,6399.58,0.19963326
1541432460.0,6399.58,6399.58,6398.68,6398.68,0.05601788
1541432520.0,6399.57,6399.59,6398.67,6398.67,10.86644005
1541432580.0,6398.67,6398.67,6395.37,6395.37,22.17552277
1541432640.0,6396.16,6396.16,6396.16,6396.16,0.01987699
1541432700.0,6396.16,6396.17,6396.16,6396.17,0.31218807
1541432760.0,6396.17,6396.17,6396.17,6396.17,0.09653918
1541432820.0,6396.17,6396.17,6396.17,6396.17,0.78730564
1541432880.0,6396.7,6396.7,6396.7,6396.7,0.436885
1541432940.0,6396.7,6396.7,6396.7,6396.7,0.063115
1541433000.0,6396.26,6396.26,6396.26,6396.26,0.176508
1541433060.0,6396.73,6396.73,6396.73,6396.73,0.07708008
1541433120.0,6396.73,6396.73,6396.73,6396.73,0.0
1541433180.0,6397.27,6398.0,6397.27,6398.0,0.3535
1541433240.0,6397.54,6397.54,6397.54,6397.54,1.5838
1541433300.0,6397.54,6397.54,6397.54,6397.54,0.0
1541433360.0,6397.54,6397.54,6397.54,6397.54,0.0
1541433420.0,6397.54,6397.54,6397.54,6397.54,0.15578567
1541433480.0,6397.54,6397.99,6397.54,6397.99,0.1056583
1541433540.0,6398.0,6398.0,6398.0,6398.0,0.003
1541433600.0,6397.99,6398.0,6397.99,6398.0,0.10519
1541433660.0,6398.0,6399.59,6398.0,6399.59,0.2035
1541433720.0,6400.51,6400.51,6400.51,6400.51,0.010049
1541433780.0,6398.0,6398.68,6398.0,6398.68,0.0083207
1541433840.0,6398.68,6400.51,6398.68,6400.51,0.027355
1541433900.0,6400.51,6402.13,6400.51,6402.11,1.99162908
1541433960.0,6402.01,6402.11,6402.01,6402.11,0.3220268
1541434020.0,6402.11,6402.11,6402.11,6402.11,4.0
1541434080.0,6402.11,6402.11,6402.11,6402.11,0.0
1541434140.0,6402.11,6402.11,6402.11,6402.11,0.0
1541434200.0,6402.94,6402.94,6402.84,6402.94,0.01159998
1541434260.0,6402.94,6402.94,6402.94,6402.94,2.14860248
1541434320.0,6402.94,6402.94,6402.94,6402.94,3.174712
1541434380.0,6401.01,6402.94,6401.0,6402.94,2.3710359
1541434440.0,6402.94,6402.94,6402.94,6402.94,0.03902112
1541434500.0,6402.94,6402.94,6402.94,6402.94,0.90008699
1541434560.0,6402.94,6402.94,6402.94,6402.94,0.0
1541434620.0,6404.36,6405.16,6404.36,6405.16,2.16510622
1541434680.0,6407.13,6407.13,6407.13,6407.13,1.37259236
1541434740.0,6407.13,6407.13,6407.13,6407.13,0.056386
1541434800.0,6407.13,6407.13,6406.0,6406.0,2.87907752
1541434860.0,6406.0,6406.0,6406.0,6406.0,0.202
1541434920.0,6404.0,6404.0,6402.94,6402.94,5.26787719
1541434980.0,6402.94,6404.99,6397.54,6397.54,3.74027925
1541435040.0,6397.54,6402.0,6395.36,6395.36,7.86743891
1541435100.0,6400.17,6400.47,6397.0,6400.47,6.16953321
1541435160.0,6401.06,6402.0,6400.47,6400.47,15.65883652
1541435220.0,6400.47,6401.89,6400.47,6401.89,6.01482106
1541435280.0,6400.47,6401.99,6400.47,6400.47,0.29731306
1541435340.0,6400.48,6400.48,6398.08,6398.08,0.70338832
1541435400.0,6398.07,6400.47,6397.46,6398.08,9.93880103
1541435460.0,6398.08,6399.05,6397.46,6399.05,5.08210549
1541435520.0,6399.22,6402.0,6398.0,6402.0,11.44131731
1541435580.0,6397.92,6400.36,6396.44,6396.44,5.16269701
1541435640.0,6399.55,6399.71,6399.55,6399.71,2.0
1541435700.0,6399.62,6406.82,6399.62,6403.62,5.83094136
1541435760.0,6399.72,6403.62,6399.71,6403.62,0.082301
1541435820.0,6399.71,6402.9,6399.71,6402.9,0.09391033
1541435880.0,6402.9,6402.9,6402.9,6402.9,0.0
1541435940.0,6402.88,6402.89,6402.88,6402.89,0.17168285
1541436000.0,6401.99,6401.99,6399.72,6399.72,0.11306923
1541436060.0,6399.71,6399.72,6399.71,6399.72,0.18945845
1541436120.0,6401.99,6401.99,6401.98,6401.98,0.2332883
1541436180.0,6399.72,6399.72,6399.71,6399.71,0.1
1541436240.0,6399.71,6399.71,6399.71,6399.71,0.0
1541436300.0,6399.71,6399.71,6399.71,6399.71,0.0
1541436360.0,6400.15,6400.15,6400.15,6400.15,1.00331012
1541436420.0,6399.95,6399.96,6399.95,6399.96,1.967665
1541436480.0,6399.82,6402.89,6399.82,6402.89,0.16091257
1541436540.0,6402.89,6402.89,6402.89,6402.89,0.0
1541436600.0,6399.82,6399.82,6399.82,6399.82,0.004
1541436660.0,6401.13,6401.13,6401.1,6401.1,0.1709409
1541436720.0,6400.09,6400.09,6400.09,6400.09,0.003438
1541436780.0,6400.09,6400.09,6400.09,6400.09,0.0
1541436840.0,6401.1,6401.1,6400.1,6400.1,0.003747
1541436900.0,6400.1,6401.11,6400.1,6400.1,0.2079519
1541436960.0,6401.11,6401.11,6400.1,6401.11,0.27855582
1541437020.0,6401.11,6402.52,6400.1,6400.1,1.13019329
1541437080.0,6400.1,6400.1,6400.1,6400.1,0.00434
1541437140.0,6402.51,6402.51,6402.51,6402.51,0.43612426
1541437200.0,6402.51,6402.52,6398.83,6401.82,5.935463
1541437260.0,6401.18,6401.18,6397.08,6397.08,0.0487
1541437320.0,6397.26,6397.26,6397.26,6397.26,0.01794242
1541437380.0,6397.26,6399.87,6397.26,6399.87,0.17333161
1541437440.0,6399.87,6399.87,6399.87,6399.87,0.0
1541437500.0,6399.86,6399.87,6399.86,6399.87,0.1
1541437560.0,6400.93,6400.93,6400.92,6400.93,0.82648621
1541437620.0,6399.57,6399.57,6399.56,6399.56,4.04381402
1541437680.0,6398.94,6399.15,6396.5,6399.15,2.40098772
1541437740.0,6399.16,6399.16,6396.56,6396.79,2.01996843
